order_id,user_id,is_repeat_session
5423,92430,0
5424,92436,0
5425,92461,0
5426,92485,0
5427,92489,0
5428,82267,1
5429,92513,0
5430,92516,0
5431,92519,0
5432,92531,0
5433,92540,0
5434,92557,0
5435,89576,1
5436,92595,0
5437,92601,0
5438,92615,0
5439,74528,1
5440,91895,1
5441,92648,0
5442,92649,0
5443,92685,0
5444,92696,0
5445,92701,0
5446,92703,0
5447,92707,0
5448,92717,0
5449,92732,0
5450,92752,0
5451,92770,0
5452,92803,0
5453,92810,0
5454,92816,0
5455,79580,1
5456,89143,1
5457,79479,1
5458,92877,0
5459,92892,0
5460,81989,1
5461,92900,0
5462,92921,0
5463,92938,0
5464,92940,0
5465,92941,0
5466,92946,0
5467,92961,0
5468,92975,0
5469,92986,0
5470,93040,0
5471,93043,0
5472,93054,0
5473,93102,0
5474,93108,0
5475,93113,0
5476,93141,0
5477,93146,0
5478,93148,0
5479,93165,0
5480,93174,0
5481,93190,0
5482,93210,0
5483,85464,1
5484,93230,0
5485,93259,0
5486,93261,0
5487,93275,0
5488,93279,0
5489,93296,0
5490,86239,1
5491,93314,0
5492,93328,0
5493,93332,0
5494,93354,0
5495,93357,0
5496,93378,0
5497,93389,0
5498,93391,0
5499,93406,0
5500,93410,0
5501,93414,0
5502,87831,1
5503,93434,0
5504,93436,0
5505,93437,0
5506,93441,0
5507,93467,0
5508,82563,1
5509,83077,1
5510,93474,0
5511,93482,0
5512,93484,0
5513,93494,0
5514,93508,0
5515,93520,0
5516,93525,0
5517,93530,0
5518,79107,1
5519,86684,1
5520,93561,0
5521,83884,1
5522,93564,0
5523,93562,0
5524,93565,0
5525,93581,0
5526,93599,0
5527,93601,0
5528,93607,0
5529,93614,0
5530,93624,0
5531,93643,0
5532,93651,0
5533,93661,0
5534,93669,0
5535,71408,1
5536,93699,0
5537,87431,1
5538,86653,1
5539,93712,0
5540,93748,0
5541,93752,0
5542,93764,0
5543,93766,0
5544,93769,0
5545,89629,1
5546,83383,1
5547,93797,0
5548,93828,0
5549,93827,0
5550,93830,0
5551,93848,0
5552,93905,0
5553,93911,0
5554,93926,0
5555,93927,0
5556,79096,1
5557,90366,1
5558,93983,0
5559,94006,0
5560,94019,0
5561,94035,0
5562,85298,1
5563,94059,0
5564,94065,0
5565,94074,0
5566,94093,0
5567,94099,0
5568,94163,0
5569,94166,0
5570,92420,1
5571,94194,0
5572,94196,0
5573,94219,0
5574,94220,0
5575,94225,0
5576,94227,0
5577,94240,0
5578,94250,0
5579,91599,1
5580,94287,0
5581,92126,1
5582,94301,0
5583,94307,0
5584,88131,1
5585,94329,0
5586,94332,0
5587,94367,0
5588,94374,0
5589,82353,1
5590,94404,0
5591,94408,0
5592,94416,0
5593,94414,0
5594,94451,0
5595,94474,0
5596,94500,0
5597,94534,0
5598,94545,0
5599,94572,0
5600,94574,0
5601,94590,0
5602,94599,0
5603,94605,0
5604,94621,0
5605,94646,0
5606,94649,0
5607,94655,0
5608,94665,0
5609,94679,0
5610,94699,0
5611,92917,1
5612,90086,1
5613,94757,0
5614,94779,0
5615,92052,1
5616,94792,0
5617,94810,0
5618,94831,0
5619,94843,0
5620,94846,0
5621,94851,0
5622,94861,0
5623,82132,1
5624,94916,0
5625,94922,0
5626,81642,1
5627,94952,0
5628,94995,0
5629,74742,1
5630,95025,0
5631,95026,0
5632,95035,0
5633,95065,0
5634,95069,0
5635,95085,0
5636,95101,0
5637,95110,0
5638,95160,0
5639,85015,1
5640,92920,1
5641,95196,0
5642,95195,0
5643,74139,1
5644,83626,1
5645,95246,0
5646,95256,0
5647,83907,1
5648,86436,1
5649,95308,0
5650,95331,0
5651,95332,0
5652,95333,0
5653,92600,1
5654,82226,1
5655,95372,0
5656,95418,0
5657,76512,1
5658,95484,0
5659,95493,0
5660,95559,0
5661,95581,0
5662,95598,0
5663,95599,0
5664,95631,0
5665,95639,0
5666,95654,0
5667,76214,1
5668,95689,0
5669,95726,0
5670,95729,0
5671,84094,1
5672,95745,0
5673,95769,0
5674,95786,0
5675,95797,0
5676,95827,0
5677,95845,0
5678,95844,0
5679,95854,0
5680,95857,0
5681,95859,0
5682,95867,0
5683,95869,0
5684,95896,0
5685,82614,1
5686,95930,0
5687,95956,0
5688,95959,0
5689,95971,0
5690,96003,0
5691,96018,0
5692,96013,0
5693,96016,0
5694,96028,0
5695,96029,0
5696,96039,0
5697,96041,0
5698,96052,0
5699,96066,0
5700,96075,0
5701,96085,0
5702,96087,0
5703,96094,0
5704,96115,0
5705,96127,0
5706,96143,0
5707,96150,0
5708,96166,0
5709,96175,0
5710,96193,0
5711,96196,0
5712,96204,0
5713,96235,0
5714,79398,1
5715,96256,0
5716,96266,0
5717,96292,0
5718,96314,0
5719,96331,0
5720,96336,0
5721,96335,0
5722,96338,0
5723,96343,0
5724,96348,0
5725,96398,0
5726,96401,0
5727,96422,0
5728,96450,0
5729,96472,0
5730,96482,0
5731,96509,0
5732,96543,0
5733,94972,1
5734,96546,0
5735,96557,0
5736,96558,0
5737,96565,0
5738,96588,0
5739,96601,0
5740,96614,0
5741,96624,0
5742,96679,0
5743,96681,0
5744,96683,0
5745,96757,0
5746,96756,0
5747,96764,0
5748,96773,0
5749,96775,0
5750,96784,0
5751,84423,1
5752,92625,1
5753,96817,0
5754,96818,0
5755,96823,0
5756,96831,0
5757,96837,0
5758,96841,0
5759,94512,1
5760,96848,0
5761,96861,0
5762,96877,0
5763,96903,0
5764,87599,1
5765,96914,0
5766,96915,0
5767,96924,0
5768,96937,0
5769,85434,1
5770,79807,1
5771,96979,0
5772,96982,0
5773,97011,0
5774,97016,0
5775,97027,0
5776,97039,0
5777,97051,0
5778,97064,0
5779,97079,0
5780,97085,0
5781,97118,0
5782,97136,0
5783,97213,0
5784,97216,0
5785,97226,0
5786,97229,0
5787,91485,1
5788,97260,0
5789,81242,1
5790,97270,0
5791,97280,0
5792,97308,0
5793,97312,0
5794,97319,0
5795,97320,0
5796,97387,0
5797,97394,0
5798,97401,0
5799,97409,0
5800,97412,0
5801,86654,1
5802,97437,0
5803,97438,0
5804,83077,1
5805,97454,0
5806,97473,0
5807,97489,0
5808,97492,0
5809,97496,0
5810,97517,0
5811,97521,0
5812,89673,1
5813,84232,1
5814,97546,0
5815,97561,0
5816,97566,0
5817,97569,0
5818,93044,1
5819,85621,1
5820,97596,0
5821,97599,0
5822,72911,1
5823,97617,0
5824,97627,0
5825,86186,1
5826,97660,0
5827,94552,1
5828,97685,0
5829,97688,0
5830,97696,0
5831,97713,0
5832,97717,0
5833,97740,0
5834,97765,0
5835,97773,0
5836,97782,0
5837,97788,0
5838,97789,0
5839,97805,0
5840,97821,0
5841,93079,1
5842,97857,0
5843,97867,0
5844,97885,0
5845,97886,0
5846,97894,0
5847,97913,0
5848,97934,0
5849,97942,0
5850,97945,0
5851,91418,1
5852,97960,0
5853,97991,0
5854,98061,0
5855,98084,0
5856,98115,0
5857,98116,0
5858,98145,0
5859,98148,0
5860,98168,0
5861,98198,0
5862,98229,0
5863,98242,0
5864,98250,0
5865,98270,0
5866,98281,0
5867,98293,0
5868,98301,0
5869,90133,1
5870,98315,0
5871,98318,0
5872,98344,0
5873,86414,1
5874,98402,0
5875,94322,1
5876,98421,0
5877,83076,1
5878,81890,1
5879,98468,0
5880,98472,0
5881,98477,0
5882,98484,0
5883,98502,0
5884,98506,0
5885,90361,1
5886,98518,0
5887,98535,0
5888,91395,1
5889,98570,0
5890,98593,0
5891,98605,0
5892,98614,0
5893,98625,0
5894,98673,0
5895,98677,0
5896,98682,0
5897,98686,0
5898,98697,0
5899,98701,0
5900,98716,0
5901,98721,0
5902,85972,1
5903,93550,1
5904,98757,0
5905,98756,0
5906,76426,1
5907,98774,0
5908,98801,0
5909,98859,0
5910,91401,1
5911,98868,0
5912,98872,0
5913,98873,0
5914,98879,0
5915,98895,0
5916,98904,0
5917,98932,0
5918,98939,0
5919,98943,0
5920,98958,0
5921,82646,1
5922,93867,1
5923,85362,1
5924,87491,1
5925,98979,0
5926,98991,0
5927,99001,0
5928,99009,0
5929,99016,0
5930,99029,0
5931,89439,1
5932,99038,0
5933,99062,0
5934,99067,0
5935,87950,1
5936,99071,0
5937,99072,0
5938,84322,1
5939,91821,1
5940,99101,0
5941,99109,0
5942,99112,0
5943,99126,0
5944,99132,0
5945,99153,0
5946,99154,0
5947,99158,0
5948,99168,0
5949,99178,0
5950,99182,0
5951,99209,0
5952,99217,0
5953,99240,0
5954,99242,0
5955,98069,1
5956,99278,0
5957,96338,1
5958,99279,0
5959,99284,0
5960,99334,0
5961,84198,1
5962,99347,0
5963,99351,0
5964,99366,0
5965,99373,0
5966,99386,0
5967,99387,0
5968,99392,0
5969,99402,0
5970,99401,0
5971,99413,0
5972,99419,0
5973,99427,0
5974,99451,0
5975,97535,1
5976,99456,0
5977,99476,0
5978,99478,0
5979,99480,0
5980,84531,1
5981,99505,0
5982,99509,0
5983,84706,1
5984,99585,0
5985,99659,0
5986,99663,0
5987,99674,0
5988,99678,0
5989,99679,0
5990,99680,0
5991,99681,0
5992,99700,0
5993,99723,0
5994,99729,0
5995,99735,0
5996,99739,0
5997,99746,0
5998,99753,0
5999,99787,0
6000,99793,0
6001,99794,0
6002,99799,0
6003,99831,0
6004,99863,0
6005,99883,0
6006,99893,0
6007,84455,1
6008,99899,0
6009,99916,0
6010,99928,0
6011,99938,0
6012,98375,1
6013,99981,0
6014,89260,1
6015,99982,0
6016,99992,0
6017,99993,0
6018,99994,0
6019,100010,0
6020,100016,0
6021,100025,0
6022,95893,1
6023,100030,0
6024,100032,0
6025,89177,1
6026,100054,0
6027,100062,0
6028,100068,0
6029,100076,0
6030,100090,0
6031,93734,1
6032,100105,0
6033,90368,1
6034,94775,1
6035,100129,0
6036,100137,0
6037,100148,0
6038,100151,0
6039,100179,0
6040,100194,0
6041,100200,0
6042,100219,0
6043,89779,1
6044,86654,1
6045,100240,0
6046,97694,1
6047,100249,0
6048,100252,0
6049,100283,0
6050,100285,0
6051,100290,0
6052,100294,0
6053,100295,0
6054,100321,0
6055,100327,0
6056,100341,0
6057,100344,0
6058,100343,0
6059,100346,0
6060,77721,1
6061,100355,0
6062,100363,0
6063,84406,1
6064,100406,0
6065,100424,0
6066,100427,0
6067,100439,0
6068,94832,1
6069,100474,0
6070,100482,0
6071,100510,0
6072,85242,1
6073,100515,0
6074,100524,0
6075,100537,0
6076,100545,0
6077,93166,1
6078,100578,0
6079,100587,0
6080,100596,0
6081,100616,0
6082,100626,0
6083,100632,0
6084,96098,1
6085,100650,0
6086,100665,0
6087,100672,0
6088,85414,1
6089,100713,0
6090,100772,0
6091,100774,0
6092,100782,0
6093,84627,1
6094,100792,0
6095,100855,0
6096,100894,0
6097,100911,0
6098,100938,0
6099,100940,0
6100,97446,1
6101,100952,0
6102,100979,0
6103,100983,0
6104,96423,1
6105,96872,1
6106,101000,0
6107,101002,0
6108,101007,0
6109,101016,0
6110,101033,0
6111,101048,0
6112,101063,0
6113,101067,0
6114,101077,0
6115,101085,0
6116,101095,0
6117,101110,0
6118,101130,0
6119,101132,0
6120,94792,1
6121,101144,0
6122,101153,0
6123,101167,0
6124,101204,0
6125,101208,0
6126,101209,0
6127,80054,1
6128,88794,1
6129,101262,0
6130,101271,0
6131,101275,0
6132,101278,0
6133,101279,0
6134,82746,1
6135,101288,0
6136,101295,0
6137,86212,1
6138,101308,0
6139,101310,0
6140,101319,0
6141,101321,0
6142,92430,1
6143,101340,0
6144,101349,0
6145,101364,0
6146,101385,0
6147,101390,0
6148,101392,0
6149,95450,1
6150,92798,1
6151,101459,0
6152,101462,0
6153,101469,0
6154,91326,1
6155,101488,0
6156,101490,0
6157,101526,0
6158,86116,1
6159,101531,0
6160,101563,0
6161,101567,0
6162,101575,0
6163,101573,0
6164,101599,0
6165,101612,0
6166,101618,0
6167,101624,0
6168,101626,0
6169,101640,0
6170,101653,0
6171,88180,1
6172,101663,0
6173,95626,1
6174,101702,0
6175,97573,1
6176,101721,0
6177,101728,0
6178,101761,0
6179,101762,0
6180,101783,0
6181,101792,0
6182,101798,0
6183,101799,0
6184,101804,0
6185,94257,1
6186,101816,0
6187,101819,0
6188,91396,1
6189,86536,1
6190,101903,0
6191,101906,0
6192,101916,0
6193,101915,0
6194,101958,0
6195,101960,0
6196,101981,0
6197,86087,1
6198,102014,0
6199,102037,0
6200,95883,1
6201,102078,0
6202,102087,0
6203,102088,0
6204,91777,1
6205,102116,0
6206,102142,0
6207,102143,0
6208,102150,0
6209,102154,0
6210,86201,1
6211,102166,0
6212,102169,0
6213,102184,0
6214,102193,0
6215,102206,0
6216,102212,0
6217,92735,1
6218,102232,0
6219,102234,0
6220,102239,0
6221,102250,0
6222,102251,0
6223,102255,0
6224,102273,0
6225,102277,0
6226,102284,0
6227,102296,0
6228,102341,0
6229,102353,0
6230,102356,0
6231,102413,0
6232,102421,0
6233,102427,0
6234,98053,1
6235,102440,0
6236,102442,0
6237,102466,0
6238,101334,1
6239,91419,1
6240,102495,0
6241,88496,1
6242,102521,0
6243,102544,0
6244,102589,0
6245,102603,0
6246,102618,0
6247,102643,0
6248,102644,0
6249,102646,0
6250,102650,0
6251,102668,0
6252,102671,0
6253,102687,0
6254,101879,1
6255,102705,0
6256,102745,0
6257,102746,0
6258,102768,0
6259,102774,0
6260,102778,0
6261,99600,1
6262,102815,0
6263,102843,0
6264,102847,0
6265,102862,0
6266,102883,0
6267,102885,0
6268,88589,1
6269,82590,1
6270,102918,0
6271,102960,0
6272,102979,0
6273,103038,0
6274,103062,0
6275,103089,0
6276,103109,0
6277,103145,0
6278,103147,0
6279,103157,0
6280,103179,0
6281,95494,1
6282,86911,1
6283,81077,1
6284,103197,0
6285,103202,0
6286,103209,0
6287,103210,0
6288,103214,0
6289,103234,0
6290,103237,0
6291,103293,0
6292,103296,0
6293,103308,0
6294,94649,1
6295,103349,0
6296,103375,0
6297,88134,1
6298,103417,0
6299,103428,0
6300,103467,0
6301,88486,1
6302,103491,0
6303,103493,0
6304,103495,0
6305,103519,0
6306,99327,1
6307,97498,1
6308,103609,0
6309,103633,0
6310,103637,0
6311,103641,0
6312,103648,0
6313,103694,0
6314,89434,1
6315,103711,0
6316,103723,0
6317,103722,0
6318,103732,0
6319,103740,0
6320,103744,0
6321,103754,0
6322,103758,0
6323,103766,0
6324,103772,0
6325,85670,1
6326,103790,0
6327,103793,0
6328,103816,0
6329,103825,0
6330,103826,0
6331,103831,0
6332,103848,0
6333,88538,1
6334,103865,0
6335,103874,0
6336,103881,0
6337,103890,0
6338,103902,0
6339,103905,0
6340,103911,0
6341,83573,1
6342,85144,1
6343,103920,0
6344,103923,0
6345,103925,0
6346,101470,1
6347,103956,0
6348,91326,1
6349,103968,0
6350,103974,0
6351,103992,0
6352,104005,0
6353,104023,0
6354,100477,1
6355,104036,0
6356,85319,1
6357,98766,1
6358,104119,0
6359,104133,0
6360,104141,0
6361,104149,0
6362,104152,0
6363,104171,0
6364,104201,0
6365,104206,0
6366,104219,0
6367,104217,0
6368,94848,1
6369,104229,0
6370,91167,1
6371,104272,0
6372,104275,0
6373,104274,0
6374,104281,0
6375,104287,0
6376,93172,1
6377,104326,0
6378,104349,0
6379,104352,0
6380,104353,0
6381,91288,1
6382,92050,1
6383,104414,0
6384,104417,0
6385,104426,0
6386,82616,1
6387,104438,0
6388,104449,0
6389,104458,0
6390,104490,0
6391,104501,0
6392,104522,0
6393,104533,0
6394,104534,0
6395,86179,1
6396,91757,1
6397,104576,0
6398,101318,1
6399,104588,0
6400,104603,0
6401,104654,0
6402,86937,1
6403,104668,0
6404,104673,0
6405,104691,0
6406,104697,0
6407,104715,0
6408,104716,0
6409,104728,0
6410,104766,0
6411,104771,0
6412,104778,0
6413,86385,1
6414,104780,0
6415,104823,0
6416,104849,0
6417,104856,0
6418,104868,0
6419,104876,0
6420,104894,0
6421,104902,0
6422,104924,0
6423,104945,0
6424,100880,1
6425,104990,0
6426,104989,0
6427,105003,0
6428,105005,0
6429,90686,1
6430,105027,0
6431,105032,0
6432,105034,0
6433,92360,1
6434,105060,0
6435,105083,0
6436,105087,0
6437,88385,1
6438,105098,0
6439,105127,0
6440,105128,0
6441,105144,0
6442,105155,0
6443,105162,0
6444,105164,0
6445,105165,0
6446,92006,1
6447,105216,0
6448,105243,0
6449,105273,0
6450,105275,0
6451,105298,0
6452,92961,1
6453,105365,0
6454,105370,0
6455,105381,0
6456,105387,0
6457,105393,0
6458,105396,0
6459,105424,0
6460,105433,0
6461,102909,1
6462,105458,0
6463,105472,0
6464,90389,1
6465,105474,0
6466,105487,0
6467,105489,0
6468,105491,0
6469,105504,0
6470,105538,0
6471,105546,0
6472,105563,0
6473,105566,0
6474,105575,0
6475,97065,1
6476,105593,0
6477,90159,1
6478,105618,0
6479,105622,0
6480,105621,0
6481,105630,0
6482,105660,0
6483,105662,0
6484,105664,0
6485,105670,0
6486,105674,0
6487,94493,1
6488,105683,0
6489,105716,0
6490,105725,0
6491,105741,0
6492,105754,0
6493,105775,0
6494,96288,1
6495,105782,0
6496,105788,0
6497,105793,0
6498,105804,0
6499,105815,0
6500,105825,0
6501,105835,0
6502,94257,1
6503,105851,0
6504,105865,0
6505,105867,0
6506,105872,0
6507,105912,0
6508,105921,0
6509,105934,0
6510,105935,0
6511,105954,0
6512,105961,0
6513,105969,0
6514,105986,0
6515,105998,0
6516,105999,0
6517,106014,0
6518,106017,0
6519,106028,0
6520,97937,1
6521,106052,0
6522,106113,0
6523,100579,1
6524,106163,0
6525,106181,0
6526,106201,0
6527,106216,0
6528,106217,0
6529,106237,0
6530,99169,1
6531,106276,0
6532,106279,0
6533,106295,0
6534,106307,0
6535,106320,0
6536,106327,0
6537,106335,0
6538,106337,0
6539,106360,0
6540,91699,1
6541,106399,0
6542,106408,0
6543,106410,0
6544,106427,0
6545,90673,1
6546,106454,0
6547,103899,1
6548,106465,0
6549,106469,0
6550,106496,0
6551,99144,1
6552,106510,0
6553,106526,0
6554,106529,0
6555,106532,0
6556,106536,0
6557,106549,0
6558,106568,0
6559,106579,0
6560,106583,0
6561,106604,0
6562,106614,0
6563,106616,0
6564,106637,0
6565,106647,0
6566,106659,0
6567,106685,0
6568,101278,1
6569,106721,0
6570,106760,0
6571,106757,0
6572,106765,0
6573,106764,0
6574,106771,0
6575,106779,0
6576,99746,1
6577,106820,0
6578,106840,0
6579,106849,0
6580,106848,0
6581,106855,0
6582,106869,0
6583,82942,1
6584,106892,0
6585,106901,0
6586,106902,0
6587,106941,0
6588,106944,0
6589,106977,0
6590,106979,0
6591,106992,0
6592,107017,0
6593,96583,1
6594,107071,0
6595,107093,0
6596,107098,0
6597,107103,0
6598,107106,0
6599,107121,0
6600,107126,0
6601,107129,0
6602,107162,0
6603,107164,0
6604,107174,0
6605,107183,0
6606,107213,0
6607,101759,1
6608,94978,1
6609,107245,0
6610,107265,0
6611,107267,0
6612,107286,0
6613,107290,0
6614,107310,0
6615,95997,1
6616,107319,0
6617,107320,0
6618,107346,0
6619,107357,0
6620,107374,0
6621,107393,0
6622,100394,1
6623,107411,0
6624,107414,0
6625,107428,0
6626,107442,0
6627,107443,0
6628,107468,0
6629,92854,1
6630,107494,0
6631,100179,1
6632,92539,1
6633,107528,0
6634,107530,0
6635,107547,0
6636,107546,0
6637,99924,1
6638,88254,1
6639,97896,1
6640,107604,0
6641,107623,0
6642,107628,0
6643,96384,1
6644,85767,1
6645,96229,1
6646,107749,0
6647,85875,1
6648,107777,0
6649,107786,0
6650,107787,0
6651,105321,1
6652,107801,0
6653,107806,0
6654,107813,0
6655,107816,0
6656,107823,0
6657,107827,0
6658,107845,0
6659,102656,1
6660,107850,0
6661,107856,0
6662,107865,0
6663,107873,0
6664,100020,1
6665,107881,0
6666,107907,0
6667,107908,0
6668,107909,0
6669,107927,0
6670,107963,0
6671,107970,0
6672,107994,0
6673,107997,0
6674,107999,0
6675,105236,1
6676,108032,0
6677,99286,1
6678,108044,0
6679,108061,0
6680,108069,0
6681,108094,0
6682,108097,0
6683,108139,0
6684,107598,1
6685,108158,0
6686,108163,0
6687,108173,0
6688,108180,0
6689,108187,0
6690,108200,0
6691,108209,0
6692,108221,0
6693,108231,0
6694,108233,0
6695,106782,1
6696,108256,0
6697,108267,0
6698,108278,0
6699,108319,0
6700,108334,0
6701,108337,0
6702,108407,0
6703,108408,0
6704,108428,0
6705,108465,0
6706,108473,0
6707,108477,0
6708,108485,0
6709,108500,0
6710,108507,0
6711,108542,0
6712,108543,0
6713,108557,0
6714,108558,0
6715,108580,0
6716,108616,0
6717,108627,0
6718,108640,0
6719,108648,0
6720,106150,1
6721,108676,0
6722,108679,0
6723,108694,0
6724,98531,1
6725,108702,0
6726,108713,0
6727,108719,0
6728,108729,0
6729,92787,1
6730,108788,0
6731,82828,1
6732,108822,0
6733,108862,0
6734,95247,1
6735,108870,0
6736,108872,0
6737,108896,0
6738,108904,0
6739,108914,0
6740,108919,0
6741,108947,0
6742,108946,0
6743,108962,0
6744,108974,0
6745,108995,0
6746,109049,0
6747,109056,0
6748,109061,0
6749,109065,0
6750,109091,0
6751,109104,0
6752,109124,0
6753,109130,0
6754,109131,0
6755,109132,0
6756,91907,1
6757,109137,0
6758,109139,0
6759,109162,0
6760,104955,1
6761,109165,0
6762,109171,0
6763,109191,0
6764,109201,0
6765,109209,0
6766,93424,1
6767,109224,0
6768,109246,0
6769,109256,0
6770,109260,0
6771,109284,0
6772,109294,0
6773,109326,0
6774,109337,0
6775,109365,0
6776,99515,1
6777,109381,0
6778,109384,0
6779,109392,0
6780,109396,0
6781,104878,1
6782,109426,0
6783,109494,0
6784,109502,0
6785,109535,0
6786,109537,0
6787,109543,0
6788,109571,0
6789,103722,1
6790,109591,0
6791,109601,0
6792,99179,1
6793,109618,0
6794,109627,0
6795,109628,0
6796,109640,0
6797,109663,0
6798,109670,0
6799,109689,0
6800,109698,0
6801,109714,0
6802,109721,0
6803,98594,1
6804,100796,1
6805,109792,0
6806,109802,0
6807,109810,0
6808,109811,0
6809,104910,1
6810,91842,1
6811,109863,0
6812,109875,0
6813,109880,0
6814,103251,1
6815,109931,0
6816,109933,0
6817,109954,0
6818,109969,0
6819,109972,0
6820,109993,0
6821,110052,0
6822,110096,0
6823,96028,1
6824,110123,0
6825,110126,0
6826,110155,0
6827,110163,0
6828,110169,0
6829,110185,0
6830,110236,0
6831,110243,0
6832,110267,0
6833,110306,0
6834,110312,0
6835,110341,0
6836,110343,0
6837,110351,0
6838,110356,0
6839,110364,0
6840,110369,0
6841,110376,0
6842,110387,0
6843,110406,0
6844,110412,0
6845,110423,0
6846,110430,0
6847,97605,1
6848,110451,0
6849,110461,0
6850,110470,0
6851,110482,0
6852,110487,0
6853,110494,0
6854,110503,0
6855,110517,0
6856,110531,0
6857,110536,0
6858,110551,0
6859,110586,0
6860,110594,0
6861,100264,1
6862,83921,1
6863,107541,1
6864,110653,0
6865,110658,0
6866,110679,0
6867,100139,1
6868,99029,1
6869,110688,0
6870,107850,1
6871,110704,0
6872,110708,0
6873,110751,0
6874,105722,1
6875,110780,0
6876,110784,0
6877,110797,0
6878,110836,0
6879,110837,0
6880,110866,0
6881,110888,0
6882,110909,0
6883,110924,0
6884,104748,1
6885,110935,0
6886,110952,0
6887,110974,0
6888,110977,0
6889,110992,0
6890,111005,0
6891,111009,0
6892,111022,0
6893,111036,0
6894,111042,0
6895,111040,0
6896,103836,1
6897,108946,1
6898,111076,0
6899,111107,0
6900,111133,0
6901,111139,0
6902,111177,0
6903,111205,0
6904,111213,0
6905,111219,0
6906,111245,0
6907,111250,0
6908,111247,0
6909,111274,0
6910,111282,0
6911,111287,0
6912,111291,0
6913,111293,0
6914,111297,0
6915,111357,0
6916,111387,0
6917,111412,0
6918,100847,1
6919,111442,0
6920,105626,1
6921,111456,0
6922,106826,1
6923,111510,0
6924,111512,0
6925,111528,0
6926,111541,0
6927,111556,0
6928,105811,1
6929,111561,0
6930,111589,0
6931,89237,1
6932,111621,0
6933,106761,1
6934,111632,0
6935,111637,0
6936,111651,0
6937,108153,1
6938,111658,0
6939,111668,0
6940,111678,0
6941,111680,0
6942,111683,0
6943,111710,0
6944,111739,0
6945,111742,0
6946,111760,0
6947,97320,1
6948,111791,0
6949,111786,0
6950,111793,0
6951,111823,0
6952,104171,1
6953,111843,0
6954,111847,0
6955,111854,0
6956,111876,0
6957,111882,0
6958,111891,0
6959,111899,0
6960,97474,1
6961,111959,0
6962,111962,0
6963,111972,0
6964,111978,0
6965,111988,0
6966,108692,1
6967,112008,0
6968,95650,1
6969,96785,1
6970,112048,0
6971,112062,0
6972,112069,0
6973,100357,1
6974,112099,0
6975,112105,0
6976,112112,0
6977,112129,0
6978,112131,0
6979,112152,0
6980,112154,0
6981,112192,0
6982,112195,0
6983,112197,0
6984,112203,0
6985,112225,0
6986,100281,1
6987,112241,0
6988,112248,0
6989,102566,1
6990,112319,0
6991,107069,1
6992,99029,1
6993,112364,0
6994,112367,0
6995,112431,0
6996,112432,0
6997,112438,0
6998,112437,0
6999,112446,0
7000,104270,1
7001,112460,0
7002,112479,0
7003,112504,0
7004,112514,0
7005,112516,0
7006,112517,0
7007,96881,1
7008,112527,0
7009,112543,0
7010,112570,0
7011,98160,1
7012,112591,0
7013,112593,0
7014,112622,0
7015,112629,0
7016,112638,0
7017,112659,0
7018,112660,0
7019,112684,0
7020,112688,0
7021,112694,0
7022,112707,0
7023,112709,0
7024,112750,0
7025,112763,0
7026,112780,0
7027,112807,0
7028,112812,0
7029,105514,1
7030,112824,0
7031,94858,1
7032,112829,0
7033,112835,0
7034,112837,0
7035,112852,0
7036,112860,0
7037,112869,0
7038,112881,0
7039,112896,0
7040,112911,0
7041,112915,0
7042,99169,1
7043,112923,0
7044,102019,1
7045,112970,0
7046,113036,0
7047,113051,0
7048,113056,0
7049,113057,0
7050,113062,0
7051,113086,0
7052,102460,1
7053,113111,0
7054,113112,0
7055,113156,0
7056,113158,0
7057,82562,1
7058,113195,0
7059,113208,0
7060,89395,1
7061,113239,0
7062,113257,0
7063,113273,0
7064,113276,0
7065,113278,0
7066,113283,0
7067,113284,0
7068,113297,0
7069,113298,0
7070,113299,0
7071,94794,1
7072,113346,0
7073,113349,0
7074,113373,0
7075,113372,0
7076,113389,0
7077,102957,1
7078,113418,0
7079,113427,0
7080,113429,0
7081,113470,0
7082,113478,0
7083,113483,0
7084,113495,0
7085,113497,0
7086,112981,1
7087,113503,0
7088,113540,0
7089,101957,1
7090,113566,0
7091,113576,0
7092,101494,1
7093,113592,0
7094,113628,0
7095,113641,0
7096,113659,0
7097,113662,0
7098,113679,0
7099,113717,0
7100,113742,0
7101,113746,0
7102,113762,0
7103,95288,1
7104,113775,0
7105,113807,0
7106,113840,0
7107,113854,0
7108,113864,0
7109,100663,1
7110,113900,0
7111,113909,0
7112,113916,0
7113,113928,0
7114,113931,0
7115,113936,0
7116,113941,0
7117,107679,1
7118,113953,0
7119,113972,0
7120,113976,0
7121,102018,1
7122,98703,1
7123,114002,0
7124,114014,0
7125,114015,0
7126,114021,0
7127,101999,1
7128,114029,0
7129,114031,0
7130,114033,0
7131,114049,0
7132,114093,0
7133,114099,0
7134,114108,0
7135,114125,0
7136,114132,0
7137,111131,1
7138,114135,0
7139,114139,0
7140,114174,0
7141,112693,1
7142,114219,0
7143,114229,0
7144,98775,1
7145,114270,0
7146,114269,0
7147,101204,1
7148,114301,0
7149,99090,1
7150,114347,0
7151,114348,0
7152,114384,0
7153,114387,0
7154,114393,0
7155,114403,0
7156,107800,1
7157,114425,0
7158,106543,1
7159,114449,0
7160,114490,0
7161,114495,0
7162,114507,0
7163,114513,0
7164,114514,0
7165,114518,0
7166,114520,0
7167,114551,0
7168,110457,1
7169,105756,1
7170,114581,0
